"gene","modules","cell_type","module_name","name","merge_module"
"RNGTT","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"SAFB2","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"SCAF4","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"SLMAP","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"SMARCA5","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"SMARCC1","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"SMC5","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"SRSF4","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"TMEM131","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"TRAPPC10","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"TTC19","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"TTC21B","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"USP7","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"UTY","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"VTI1A","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"WDR26","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"XPO6","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"YLPM1","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"ZNF326","5_49","CD4T","CD4T_11_4","CD4T_11_4: chromosome, centromeric region","CD4T_8"
"ABCA5","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ANK3","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ATXN7L3B","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"CDC37L1","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"CEP68","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"CHD3","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"CRLF3","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"DCAF16","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"DGKA","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"DNMT3A","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"FKBP5","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"FRA10AC1","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"FYB1","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"HELQ","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"IKZF1","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"INPP4B","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ITFG2","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"JPX","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"KPNA5","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"MALAT1","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"MAN2C1","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"MFSD8","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"MLXIP","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"MPHOSPH8","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"MSL3","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"MTERF4","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"NHLRC3","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"NIPAL3","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"NMT2","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"NPAT","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"NUP160","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"NXPE3","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ORC4","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"PCMTD2","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"PDE3B","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"PIBF1","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"RAB3GAP1","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"RCAN3","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"RNF216","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"RPRD1A","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"SCAI","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"SCML4","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"SDCCAG8","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"SEMA4D","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"SF1","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"SLC7A6","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ST3GAL1","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"STX17","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"SYNJ2BP","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"TESPA1","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"THAP6","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"TMEM131L","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"TMEM168","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"TRDMT1","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"TRIM4","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"TRIM56","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"TRIM73","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"TRMT10B","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"USP33","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"WDR73","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ZBED5","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ZBTB25","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ZC3H6","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ZC3H8","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ZCCHC7","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ZFYVE27","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ZKSCAN1","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ZNF107","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ZNF141","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ZNF160","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ZNF43","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ZNF675","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ZNF721","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"ZNF766","5_50","CD4T","CD4T_11_5","CD4T_11_5: CD4 TCM","CD4T_5"
"AP3M1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"ARF5","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"BAD","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"C14orf119","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"CIAO1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"CIAO2B","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"CLINT1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"CNOT8","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"COX14","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"CPNE3","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"CTR9","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"DCLRE1C","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"DHX29","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"DNAJC1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"DPM3","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"EFTUD2","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"EXOSC10","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"EZR","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"FKBP2","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"GFER","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"GLB1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"GPS1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"GTF2H1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"HNRNPUL1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"IKBKG","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"ITGA4","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"LARP7","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"MAP3K7","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"MRPS18A","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"NDUFA11","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"NRDC","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"PAPSS1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"PDE6D","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"PES1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"PGD","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"PLAA","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"PNKD","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"POLDIP3","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"R3HCC1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"RAB14","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"RAD50","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"RPS6KB2","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"RTF1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"SEC23B","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"SLAMF6","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"SLC39A6","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"STARD3NL","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"TAF15","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"TERF2IP","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"TMEM14A","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"TMEM223","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"TMOD3","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"TSPOAP1-AS1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"TXNL1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"UROS","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"VPS16","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"WDFY1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"XRCC1","5_51","CD4T","CD4T_11_6","CD4T_11_6: single-stranded DNA endodeoxyribonuclease activity","CD4T_2"
"AP2B1","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"BRAP","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"CCDC69","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"CCZ1B","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"EIF4E3","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"EIF4G3","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"FBH1","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"HDAC8","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"IL2RA","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"LDLRAD4","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"LPCAT3","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"MARK2","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"NDRG3","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"NF2","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"NFATC3","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"PGM2L1","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"PPP3CB","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"PTK2B","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"RUFY1","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"SGMS1","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"SIL1","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"SMARCA4","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"SNX4","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"STK39","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"TRIP4","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"ZCCHC10","5_52","CD4T","CD4T_11_7","CD4T_11_7: CD28 Antigens","CD4T_8"
"ACIN1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"ADAM10","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"ADD3","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"AKNA","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"ARAP2","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"ARL14EP","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"ATRX","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"BOD1L1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"CASP8","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"CCDC186","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"CD96","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"CDK11A","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"CHD9","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"CRBN","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"CREB1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"DGLUCY","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"DYNC1H1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"EFCAB14","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"ERAP1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"ERAP2","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"ERICH1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"FYN","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"GOLGB1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"HP1BP3","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"IFNAR1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"IKBKB","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"JAK1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"KIF2A","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"KTN1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"LRBA","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"MAN1A2","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"MAPRE2","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"MARCHF7","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"MIA2","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"NEK1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"NOL8","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"OFD1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"PACS1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"PAK2","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"PHF20L1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"PPP4R3B","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"PTPRC","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"RASGRP1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"RESF1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"REST","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"RSBN1L","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"SAMHD1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"SETX","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"SHOC2","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"SLFN5","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"SLK","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"SP140L","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"STAT5B","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"STXBP3","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"SUPT20H","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"SYNE1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"SYNE2","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"SYNRG","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"TBC1D4","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"TC2N","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"THOC2","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"TMF1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"TRIM38","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"TRIP11","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"UBA6","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"UBR2","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"UFL1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"WASHC2C","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"WASHC4","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"XPC","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"XRN1","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"ZBTB38","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"ZFX","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"ZMYM5","5_53","CD4T","CD4T_11_8","CD4T_11_8: Myristic Acid","CD4T_5"
"ACOT9","5_54","CD4T","CD4T_11_9","CD4T_11_9: Retinoblastoma-Like Protein p130","CD4T_2"
"ACSL5","5_54","CD4T","CD4T_11_9","CD4T_11_9: Retinoblastoma-Like Protein p130","CD4T_2"
"ANTXR2","5_54","CD4T","CD4T_11_9","CD4T_11_9: Retinoblastoma-Like Protein p130","CD4T_2"
"C21orf91","5_54","CD4T","CD4T_11_9","CD4T_11_9: Retinoblastoma-Like Protein p130","CD4T_2"
"CANT1","5_54","CD4T","CD4T_11_9","CD4T_11_9: Retinoblastoma-Like Protein p130","CD4T_2"
"CCR6","5_54","CD4T","CD4T_11_9","CD4T_11_9: Retinoblastoma-Like Protein p130","CD4T_2"
"CD151","5_54","CD4T","CD4T_11_9","CD4T_11_9: Retinoblastoma-Like Protein p130","CD4T_2"
"CEP164","5_54","CD4T","CD4T_11_9","CD4T_11_9: Retinoblastoma-Like Protein p130","CD4T_2"
"CHST11","5_54","CD4T","CD4T_11_9","CD4T_11_9: Retinoblastoma-Like Protein p130","CD4T_2"
